Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Shipping_Cost,Sales,Payment_Method,Customer_Segment,Delivery_Status,Rating,Month,Quarter,Year
ORD696580,CUST8504,Customer_CUST8504,Female,31,Bangalore,Karnataka,India,South,2023-04-10,2023-04-16,Sports & Outdoors,Outdoor Gear,Tent,3,1000,0.25,222.01,729.96,2238.8,Credit Card,Gold,Cancelled,4.0,4,2,2023
ORD446543,CUST7212,Customer_CUST7212,Female,18,Delhi,Delhi,India,North,2022-11-17,2022-11-22,Sports & Outdoors,Fitness,Yoga Mat,1,2500,0.15,454.42,336.79,2135.18,Credit Card,Silver,Delivered,4.0,11,4,2022
ORD124051,CUST2334,Customer_CUST2334,Male,38,Delhi,Delhi,India,North,2024-02-24,2024-02-28,Books,Comics,Harry Potter,5,500,0.06,180.03,512.24,2361.91,Debit Card,Gold,Delivered,2.0,2,1,2024
ORD150041,CUST2042,Customer_CUST2042,Male,41,Kolkata,West Bengal,India,East,2022-02-01,2022-02-09,Home & Kitchen,Bedding,Bed Sheets,4,3000,0.13,1373.3,591.98,10389.98,Credit Card,Regular,Delivered,5.0,2,1,2022
ORD762049,CUST5344,Customer_CUST5344,Male,41,Mumbai,Maharashtra,India,West,2024-06-13,2024-06-17,Sports & Outdoors,Camping,Running Shoes,4,3000,0.01,1922.0,1995.02,11869.27,Cash on Delivery,Regular,Returned,4.0,6,2,2024
ORD900967,CUST5678,Customer_CUST5678,Male,23,Pune,Maharashtra,India,West,2022-12-16,2022-12-20,Books,Fiction,Harry Potter,1,500,0.01,63.51,243.27,495.34,Net Banking,Regular,Delivered,5.0,12,4,2022
ORD785503,CUST8613,Customer_CUST8613,Female,53,Bangalore,Karnataka,India,South,2024-09-20,2024-09-21,Home & Kitchen,Furniture,Mixer Grinder,3,1500,0.13,777.41,1046.95,3934.45,Debit Card,Premium,Pending,5.0,9,3,2024
ORD332610,CUST5588,Customer_CUST5588,Female,35,Hyderabad,Telangana,India,South,2023-04-04,2023-04-13,Electronics,Cameras,Fitbit Watch,4,50000,0.25,32091.85,570.01,149757.37,UPI,Premium,Pending,2.0,4,2,2023
ORD852416,CUST3142,Customer_CUST3142,Female,34,Delhi,Delhi,India,North,2022-11-27,2022-11-22,Clothing,Men's Wear,Winter Jacket,5,2000,0.3,1592.62,850.16,7014.54,Credit Card,Regular,Returned,5.0,11,4,2022
ORD770422,CUST4857,Customer_CUST4857,Male,39,Bangalore,Karnataka,India,South,2023-11-19,2023-11-28,Sports & Outdoors,Outdoor Gear,Yoga Mat,4,2500,0.02,2165.74,324.73,9824.45,UPI,Gold,Pending,5.0,11,4,2023
ORD745483,CUST5863,Customer_CUST5863,Female,23,Ahmedabad,Gujarat,India,West,2023-03-09,2023-03-18,Sports & Outdoors,Fitness,Yoga Mat,2,800,0.24,212.13,846.12,1221.85,Net Banking,Silver,Delivered,1.0,3,1,2023
ORD158874,CUST6861,Customer_CUST6861,Female,27,Jaipur,Rajasthan,India,North,2022-07-01,2022-07-06,Electronics,Accessories,Canon Camera,1,10000,0.17,1349.69,465.42,8339.54,Credit Card,Premium,Cancelled,2.0,7,3,2022
ORD724387,CUST8221,Customer_CUST8221,Female,43,Delhi,Delhi,India,North,2024-11-08,2024-11-13,Home & Kitchen,Decor,Wall Art,3,3000,0.1,1636.55,536.69,8105.32,Net Banking,Gold,Cancelled,5.0,11,4,2024
ORD495287,CUST2728,Customer_CUST2728,Female,42,Jaipur,Rajasthan,India,North,2022-02-06,2022-02-01,Electronics,Accessories,MacBook Pro,3,70000,0.09,40403.36,272.19,190321.3,Cash on Delivery,Premium,Delivered,,2,1,2022
ORD546008,CUST9339,Customer_CUST9339,Female,38,Chennai,Tamil Nadu,India,South,2022-11-30,2022-12-07,Electronics,Cameras,Dell XPS,1,30000,0.19,2602.9,257.07,24347.13,Cash on Delivery,Silver,Delivered,4.0,11,4,2022
ORD952345,CUST7550,Customer_CUST7550,Female,18,Lucknow,Uttar Pradesh,India,North,2024-02-21,2024-02-23,Electronics,Laptops,Canon Camera,3,70000,0.23,9826.75,541.3,161538.84,Debit Card,Regular,Cancelled,3.0,2,1,2024
ORD942310,CUST6441,Customer_CUST6441,Male,46,Jaipur,Rajasthan,India,North,2023-02-24,2023-03-01,Clothing,Kids' Wear,Winter Jacket,4,300,0.8,39.01,1941.38,240.0,Net Banking,Gold,Cancelled,1.0,2,1,2023
ORD207122,CUST6945,Customer_CUST6945,Female,27,Hyderabad,Telangana,India,South,2024-03-07,2024-03-15,Books,Academic,Deep Work,5,1000,0.12,970.04,2476.9,4416.69,Debit Card,Premium,Cancelled,4.0,3,1,2024
ORD849796,CUST5812,Customer_CUST5812,Male,29,Mumbai,Maharashtra,India,West,2022-12-04,2022-12-13,Sports & Outdoors,Camping,Football,3,500,0.05,210.72,210.36,1424.12,Cash on Delivery,Regular,Returned,5.0,12,4,2022
ORD968190,CUST6657,Customer_CUST6657,Female,38,Hyderabad,Telangana,India,South,2022-09-27,2022-10-06,Home & Kitchen,Bedding,Mixer Grinder,4,2000,0.28,691.6,636.58,5734.15,Credit Card,Premium,Pending,1.0,9,3,2022
ORD191941,CUST6926,Customer_CUST6926,Female,32,Pune,Maharashtra,India,West,2023-05-14,2023-05-23,Electronics,Laptops,Sony Headphones,1,10000,0.15,618.59,489.75,8533.33,Credit Card,Premium,Cancelled,1.0,5,2,2023
ORD185500DUP,CUST4909,Customer_CUST4909,Female,40,Pune,Maharashtra,India,West,2022-02-13,2022-02-20,Sports & Outdoors,Outdoor Gear,Football,3,800,0.08,396.74,611.32,2214.06,Net Banking,Premium,Pending,2.0,2,1,2022
ORD137433,CUST5967,Customer_CUST5967,Male,19,Chennai,Tamil Nadu,India,South,2023-12-16,2023-12-26,Sports & Outdoors,Team Sports,Tent,1,3000,0.13,336.42,407.8,2606.29,Net Banking,Gold,Cancelled,2.0,12,4,2023
ORD841185,CUST6525,Customer_CUST6525,Male,35,Lucknow,Uttar Pradesh,India,North,2023-09-12,2023-09-14,Clothing,Accessories,Winter Jacket,2,500,0.29,69.18,149.29,707.29,Net Banking,Premium,Delivered,1.0,9,3,2023
ORD416052,CUST9341,Customer_CUST9341,Male,18,Bangalore,Karnataka,India,South,2023-01-30,2023-02-08,Home & Kitchen,Cookware,Microwave Oven,5,10000,0.02,3018.18,1377.89,48871.04,Cash on Delivery,Premium,Delivered,2.0,1,1,2023
ORD403238,CUST6966,Customer_CUST6966,Female,26,Ahmedabad,Gujarat,India,West,2023-11-28,2023-12-07,Sports & Outdoors,Team Sports,Mountain Bike,3,1000,0.15,250.61,723.95,2544.22,UPI,Regular,Returned,2.0,11,4,2023
ORD694090,CUST9020,Customer_CUST9020,Male,32,Bangalore,Karnataka,India,South,2022-11-02,2022-11-11,Home & Kitchen,Furniture,Microwave Oven,2,5000,0.25,874.18,277.95,7534.87,Debit Card,Gold,Returned,1.0,11,4,2022
ORD607054,CUST2795,Customer_CUST2795,Female,37,Chennai,Tamil Nadu,India,South,2022-08-03,2022-08-12,Clothing,Footwear,Adidas Shoes,1,500,0.2,32.6,481.13,398.84,Cash on Delivery,Premium,Delivered,1.0,8,3,2022
ORD989746,CUST7538,Customer_CUST7538,Female,23,Indore,Madhya Pradesh,India,Central,2023-09-25,2023-09-26,Electronics,Cameras,Sony Headphones,2,50000,0.02,9179.86,727.36,97674.46,Debit Card,Regular,Cancelled,1.0,9,3,2023
ORD459518,CUST7493,Customer_CUST7493,Female,27,Lucknow,Uttar Pradesh,India,North,2024-08-25,2024-08-31,Home & Kitchen,Bedding,Sofa Set,3,5000,0.19,1822.08,266.1,12162.13,Cash on Delivery,Gold,Delivered,1.0,8,3,2024
ORD588678,CUST5981,Customer_CUST5981,Male,22,Hyderabad,Telangana,India,South,2023-10-27,2023-11-05,Home & Kitchen,Bedding,Microwave Oven,4,5000,0.13,1358.39,1879.3,17463.96,Debit Card,Regular,Returned,1.0,10,4,2023
ORD240154,CUST4997,Customer_CUST4997,Female,22,Chennai,Tamil Nadu,India,South,2023-10-25,2023-11-02,Electronics,Laptops,iPhone 14,2,70000,0.21,20322.34,749.52,111114.86,Debit Card,Gold,Delivered,5.0,10,4,2023
ORD372825,CUST3354,Customer_CUST3354,Female,44,Pune,Maharashtra,India,West,2022-05-15,2022-05-16,Clothing,Kids' Wear,Winter Jacket,4,2000,0.01,599.77,250.54,7948.97,Credit Card,Silver,Returned,1.0,5,2,2022
ORD378657,CUST4808,Customer_CUST4808,Female,18,Pune,Maharashtra,India,West,2024-09-30,2024-10-09,Books,Comics,Deep Work,3,500,0.02,212.84,1055.78,1465.28,Debit Card,Silver,Cancelled,2.0,9,3,2024
ORD238103,CUST4257,Customer_CUST4257,Female,42,Mumbai,Maharashtra,India,West,2024-03-27,2024-04-03,Home & Kitchen,Decor,Sofa Set,3,5000,0.25,1083.9,1250.74,11248.13,Credit Card,Silver,Pending,1.0,3,1,2024
ORD797112,CUST7537,Customer_CUST7537,Male,18,Nagpur,Maharashtra,India,West,2022-05-05,2022-05-14,Clothing,Kids' Wear,Winter Jacket,2,2000,0.01,313.36,477.17,3954.62,Credit Card,Regular,Pending,5.0,5,2,2022
ORD663778DUP,CUST4623,Customer_CUST4623,Female,19,Pune,Maharashtra,India,West,2023-01-26,2023-01-21,Books,Children,1984,4,300,0.02,119.67,420.29,1170.71,UPI,Premium,Cancelled,5.0,1,1,2023
ORD301984,CUST3198,Customer_CUST3198,Male,41,Lucknow,Uttar Pradesh,India,North,2024-01-06,2024-01-11,Sports & Outdoors,Team Sports,Yoga Mat,5,2500,0.19,2404.62,1276.15,10063.37,Debit Card,Gold,Delivered,3.0,1,1,2024
ORD865074,CUST6445,Customer_CUST6445,Male,39,Hyderabad,Telangana,India,South,2024-08-11,2024-08-14,Electronics,Cameras,iPhone 14,1,50000,0.19,8563.22,201.92,40603.44,UPI,Regular,Pending,2.0,8,3,2024
ORD873324,CUST1414,Customer_CUST1414,Female,19,Nagpur,Maharashtra,India,West,2023-05-26,2023-06-04,Clothing,Kids' Wear,Winter Jacket,3,2000,0.3,355.12,1068.79,4223.68,Net Banking,Silver,Pending,,5,2,2023
ORD626340,CUST2997,Customer_CUST2997,Male,28,Chennai,Tamil Nadu,India,South,2023-04-07,2023-04-08,Sports & Outdoors,Outdoor Gear,Running Shoes,1,3000,0.25,476.63,243.31,2241.97,Debit Card,Regular,Pending,1.0,4,2,2023
ORD546955,CUST5991,Customer_CUST5991,Female,30,Kolkata,West Bengal,India,East,2024-08-16,2024-08-24,Electronics,Smartphones,Fitbit Watch,1,70000,0.05,11776.24,311.91,66486.44,Net Banking,Gold,Pending,2.0,8,3,2024
ORD963292,CUST1320,Customer_CUST1320,Male,52,Pune,Maharashtra,India,West,2023-01-10,2023-01-13,Clothing,Women's Wear,Adidas Shoes,3,500,0.19,98.45,591.46,1220.34,Debit Card,Silver,Pending,1.0,1,1,2023
ORD478947,CUST5819,Customer_CUST5819,Female,49,Ahmedabad,Gujarat,India,West,2022-11-13,2022-11-16,Sports & Outdoors,Team Sports,Running Shoes,1,800,0.03,144.61,200.87,778.29,UPI,Gold,Cancelled,1.0,11,4,2022
ORD985945,CUST3711,Customer_CUST3711,Male,32,Hyderabad,Telangana,India,South,2024-07-08,2024-07-10,Electronics,Cameras,iPad Air,3,50000,0.27,20193.88,1134.26,109795.94,Cash on Delivery,Gold,Pending,4.0,7,3,2024
ORD849455,CUST6978,Customer_CUST6978,Female,57,Lucknow,Uttar Pradesh,India,North,2022-04-11,2022-04-19,Home & Kitchen,Appliances,Wall Art,4,3000,0.04,587.83,869.98,11534.83,Cash on Delivery,Gold,Delivered,2.0,4,2,2022
ORD338815,CUST1125,Customer_CUST1125,Female,36,Hyderabad,Telangana,India,South,2024-02-25,2024-03-01,Books,Children,Harry Potter,3,200,0.17,83.34,1135.73,498.52,UPI,Regular,Cancelled,4.0,2,1,2024
ORD256453,CUST8783,Customer_CUST8783,Male,43,Pune,Maharashtra,India,West,2023-08-14,2023-08-18,Clothing,Footwear,Nike T-Shirt,2,500,0.07,57.09,683.98,926.81,Cash on Delivery,Gold,Delivered,5.0,8,3,2023
ORD709273DUP,CUST7986,Customer_CUST7986,Male,38,Pune,Maharashtra,India,West,2024-07-21,2024-07-22,Clothing,Men's Wear,Levi's Jeans,3,300,0.09,164.72,1066.99,819.48,UPI,Premium,Returned,5.0,7,3,2024
ORD289071,CUST1519,Customer_CUST1519,Female,51,Chennai,Tamil Nadu,India,South,2023-02-09,2023-02-11,Books,Children,Atomic Habits,2,300,0.27,40.4,129.42,439.54,Net Banking,Premium,Cancelled,4.0,2,1,2023
ORD935683,CUST3180,Customer_CUST3180,Male,62,Chennai,Tamil Nadu,India,South,2022-12-13,2022-12-18,Home & Kitchen,Decor,Sofa Set,1,3000,0.02,399.91,66.73,2942.33,Credit Card,Gold,Returned,3.0,12,4,2022
ORD943613,CUST3828,Customer_CUST3828,Female,25,Chennai,Tamil Nadu,India,South,2023-07-02,2023-07-07,Home & Kitchen,Bedding,Wall Art,1,2000,0.15,404.96,100.4,1704.49,Credit Card,Regular,Cancelled,1.0,7,3,2023
ORD701156,CUST4375,Customer_CUST4375,Male,34,Hyderabad,Telangana,India,South,2022-08-12,2022-08-14,Home & Kitchen,Appliances,Sofa Set,1,10000,0.09,2054.6,288.4,9083.27,Credit Card,Gold,Cancelled,,8,3,2022
ORD358201,CUST1750,Customer_CUST1750,Male,56,Mumbai,Maharashtra,India,West,2023-03-12,2023-03-20,Electronics,Cameras,Fitbit Watch,1,30000,0.02,6235.66,343.99,29395.38,Debit Card,Regular,Cancelled,5.0,3,1,2023
ORD960608,CUST6812,Customer_CUST6812,Female,54,Lucknow,Uttar Pradesh,India,North,2024-12-03,2024-12-13,Home & Kitchen,Furniture,Wall Art,3,10000,0.12,3410.5,1125.44,26310.12,Debit Card,Gold,Returned,4.0,12,4,2024
ORD589859,CUST3604,Customer_CUST3604,Male,29,Mumbai,Maharashtra,India,West,2022-12-12,2022-12-18,Clothing,Accessories,Adidas Shoes,3,300,0.12,109.01,287.1,789.16,Cash on Delivery,Premium,Cancelled,2.0,12,4,2022
ORD963149DUP,CUST9179,Customer_CUST9179,Female,18,Jaipur,Rajasthan,India,North,2024-10-26,2024-11-04,Clothing,Accessories,Adidas Shoes,4,2000,0.15,920.66,1874.36,6813.88,Net Banking,Regular,Pending,4.0,10,4,2024
ORD531452,CUST4774,Customer_CUST4774,Female,37,Hyderabad,Telangana,India,South,2022-04-07,2022-04-11,Books,Children,Harry Potter,2,150,0.08,33.48,605.93,276.06,Debit Card,Gold,Delivered,3.0,4,2,2022
ORD722633,CUST4152,Customer_CUST4152,Male,42,Mumbai,Maharashtra,India,West,2024-04-11,2024-04-17,Sports & Outdoors,Camping,Yoga Mat,1,3000,0.29,427.61,275.69,2125.56,Credit Card,Regular,Cancelled,2.0,4,2,2024
ORD692259,CUST6716,Customer_CUST6716,Male,40,Kolkata,West Bengal,India,East,2024-09-26,2024-10-03,Clothing,Men's Wear,Winter Jacket,2,2000,0.2,351.18,825.61,3193.6,UPI,Premium,Cancelled,4.0,9,3,2024
ORD575984,CUST2405,Customer_CUST2405,Male,31,Bangalore,Karnataka,India,South,2022-11-05,2022-11-09,Sports & Outdoors,Cycling,Tent,2,800,0.13,108.14,677.41,1392.39,Cash on Delivery,Regular,Pending,3.0,11,4,2022
ORD789092,CUST8516,Customer_CUST8516,Male,30,Chennai,Tamil Nadu,India,South,2023-06-09,2023-06-10,Home & Kitchen,Furniture,Mixer Grinder,1,10000,0.02,1877.58,369.69,9784.31,Credit Card,Premium,Delivered,5.0,6,2,2023
ORD414134,CUST3493,Customer_CUST3493,Male,32,Chennai,Tamil Nadu,India,South,2023-05-19,2023-05-22,Home & Kitchen,Bedding,Mixer Grinder,1,5000,0.13,1078.84,272.93,4353.6,UPI,Gold,Pending,5.0,5,2,2023
ORD731011,CUST6818,Customer_CUST6818,Male,33,Kolkata,West Bengal,India,East,2023-02-10,2023-02-19,Books,Fiction,Sapiens,3,1000,0.18,270.52,249.34,2454.56,Debit Card,Regular,Delivered,4.0,2,1,2023
ORD554196,CUST3069,Customer_CUST3069,Male,24,Delhi,Delhi,India,North,2024-05-15,2024-05-24,Electronics,Smartphones,Sony Headphones,1,70000,0.07,7391.9,240.16,65000.61,Net Banking,Silver,Returned,2.0,5,2,2024
ORD932321,CUST5715,Customer_CUST5715,Female,18,Lucknow,Uttar Pradesh,India,North,2024-03-16,2024-03-17,Electronics,Smartphones,Fitbit Watch,1,10000,0.01,526.27,179.78,9885.96,Credit Card,Silver,Pending,3.0,3,1,2024
ORD700980,CUST1006,Customer_CUST1006,Male,51,Delhi,Delhi,India,North,2023-01-06,2023-01-07,Books,Academic,Sapiens,5,200,0.19,186.22,2337.58,814.48,Net Banking,Regular,Returned,1.0,1,1,2023
ORD938287,CUST9990,Customer_CUST9990,Male,18,Pune,Maharashtra,India,West,2022-11-09,2022-11-13,Clothing,Women's Wear,Summer Dress,4,500,0.15,385.18,1965.25,1698.45,Cash on Delivery,Premium,Delivered,4.0,11,4,2022
ORD765009,CUST3531,Customer_CUST3531,Female,35,Hyderabad,Telangana,India,South,2022-01-30,2022-02-07,Home & Kitchen,Bedding,Bed Sheets,1,2000,0.01,311.95,237.85,1981.83,Cash on Delivery,Gold,Returned,2.0,1,1,2022
ORD444906,CUST5998,Customer_CUST5998,Female,33,Jaipur,Rajasthan,India,North,2022-04-18,2022-04-23,Sports & Outdoors,Team Sports,Mountain Bike,1,800,0.04,177.79,361.56,768.46,Net Banking,Regular,Returned,4.0,4,2,2022
ORD470049,CUST2408,Customer_CUST2408,Female,42,Jaipur,Rajasthan,India,North,2022-03-26,2022-03-28,Electronics,Laptops,Sony Headphones,5,2000,0.27,1299.77,2260.12,7279.98,Debit Card,Silver,Cancelled,5.0,3,1,2022
ORD345734,CUST5017,Customer_CUST5017,Female,35,Lucknow,Uttar Pradesh,India,North,2022-08-28,2022-09-05,Clothing,Accessories,Adidas Shoes,5,500,0.15,282.53,602.73,2135.78,Debit Card,Regular,Pending,4.0,8,3,2022
ORD293724,CUST2477,Customer_CUST2477,Male,38,Pune,Maharashtra,India,West,2022-11-30,2022-12-02,Electronics,Cameras,iPhone 14,2,2000,0.2,754.37,445.7,3195.13,Debit Card,Premium,Delivered,4.0,11,4,2022
ORD682703,CUST7387,Customer_CUST7387,Female,29,Ahmedabad,Gujarat,India,West,2023-12-27,2023-12-28,Electronics,Accessories,iPhone 14,2,2000,0.09,498.63,643.69,3659.47,Cash on Delivery,Regular,Pending,,12,4,2023
ORD240093,CUST1393,Customer_CUST1393,Female,21,Nagpur,Maharashtra,India,West,2022-07-24,2022-07-19,Sports & Outdoors,Fitness,Running Shoes,1,3000,0.02,684.96,60.86,2954.13,UPI,Premium,Delivered,5.0,7,3,2022
ORD800527,CUST4340,Customer_CUST4340,Male,27,Mumbai,Maharashtra,India,West,2024-01-09,2024-01-12,Home & Kitchen,Cookware,Dining Table,4,3000,0.28,773.71,857.97,8593.57,Debit Card,Silver,Returned,4.0,1,1,2024
ORD400261,CUST2354,Customer_CUST2354,Female,42,Ahmedabad,Gujarat,India,West,2022-04-20,2022-04-29,Sports & Outdoors,Camping,Tent,5,3000,0.08,1634.56,951.11,13812.6,UPI,Premium,Pending,3.0,4,2,2022
ORD574183,CUST8862,Customer_CUST8862,Female,34,Bangalore,Karnataka,India,South,2024-06-11,2024-06-19,Electronics,Accessories,iPad Air,2,70000,0.01,33378.44,389.91,138410.51,Cash on Delivery,Silver,Delivered,1.0,6,2,2024
ORD590652,CUST3311,Customer_CUST3311,Female,27,Ahmedabad,Gujarat,India,West,2024-03-19,2024-03-23,Electronics,Smartphones,Samsung Galaxy,4,70000,0.1,53515.78,930.71,252484.06,Credit Card,Regular,Delivered,1.0,3,1,2024
ORD287345,CUST4754,Customer_CUST4754,Male,35,Ahmedabad,Gujarat,India,West,2022-07-31,2022-08-04,Home & Kitchen,Cookware,Sofa Set,5,2000,0.3,1476.09,2453.42,7039.43,UPI,Gold,Cancelled,3.0,7,3,2022
ORD849288,CUST8967,Customer_CUST8967,Female,22,Ahmedabad,Gujarat,India,West,2024-04-14,2024-04-15,Sports & Outdoors,Team Sports,Football,4,3000,0.25,2121.4,537.13,9038.41,Debit Card,Regular,Delivered,4.0,4,2,2024
ORD193608,CUST6177,Customer_CUST6177,Male,39,Bangalore,Karnataka,India,South,2024-09-10,2024-09-11,Electronics,Cameras,Samsung Galaxy,4,30000,0.29,20194.79,1930.69,85787.0,UPI,Silver,Cancelled,3.0,9,3,2024
ORD943276,CUST7696,Customer_CUST7696,Female,44,Lucknow,Uttar Pradesh,India,North,2022-04-09,2022-04-13,Clothing,Men's Wear,Levi's Jeans,2,300,0.18,51.42,498.72,489.3,Credit Card,Regular,Delivered,1.0,4,2,2022
ORD302995,CUST2292,Customer_CUST2292,Female,55,Bangalore,Karnataka,India,South,2022-10-23,2022-10-26,Electronics,Cameras,MacBook Pro,5,50000,0.17,12863.55,836.09,208035.41,Credit Card,Silver,Returned,1.0,10,4,2022
ORD171592,CUST4727,Customer_CUST4727,Female,25,Jaipur,Rajasthan,India,North,2024-05-04,2024-05-10,Sports & Outdoors,Team Sports,Mountain Bike,1,3000,0.29,337.13,228.09,2139.71,Cash on Delivery,Premium,Cancelled,1.0,5,2,2024
ORD843181,CUST1657,Customer_CUST1657,Male,33,Bangalore,Karnataka,India,South,2023-02-26,2023-02-23,Clothing,Kids' Wear,Polo Shirt,5,1000,0.2,320.16,676.59,4014.32,UPI,Gold,Cancelled,5.0,2,1,2023
ORD958690,CUST3719,Customer_CUST3719,Male,18,Indore,Madhya Pradesh,India,Central,2023-02-25,2023-02-26,Books,Fiction,1984,1,500,0.23,34.91,95.72,387.19,Debit Card,Regular,Cancelled,2.0,2,1,2023
ORD267279,CUST5365,Customer_CUST5365,Female,22,Nagpur,Maharashtra,India,West,2023-12-22,2023-12-25,Sports & Outdoors,Camping,Football,3,51000,0.05,20597.14,1277.86,145536.96,Net Banking,Regular,Returned,1.0,12,4,2023
ORD123411,CUST3921,Customer_CUST3921,Female,51,Indore,Madhya Pradesh,India,Central,2023-06-28,2023-07-06,Home & Kitchen,Furniture,Sofa Set,5,3000,0.21,1744.45,1125.37,11821.39,Credit Card,Silver,Returned,2.0,6,2,2023
ORD167894DUP,CUST9763,Customer_CUST9763,Female,33,Indore,Madhya Pradesh,India,Central,2024-01-06,2024-01-13,Sports & Outdoors,Outdoor Gear,Yoga Mat,2,500,0.12,123.7,346.53,875.63,Credit Card,Premium,Cancelled,2.0,1,1,2024
ORD912350,CUST2567,Customer_CUST2567,Female,21,Hyderabad,Telangana,India,South,2024-04-06,2024-04-16,Books,Academic,The Alchemist,4,200,0.1,166.61,929.64,720.45,Net Banking,Gold,Pending,3.0,4,2,2024
ORD505002,CUST8050,Customer_CUST8050,Female,44,Nagpur,Maharashtra,India,West,2022-01-02,2022-01-03,Home & Kitchen,Cookware,Bed Sheets,5,5000,0.21,2680.6,1899.37,19651.02,UPI,Gold,Delivered,3.0,1,1,2022
ORD949952,CUST2949,Customer_CUST2949,Female,42,Delhi,Delhi,India,North,2023-09-07,2023-09-16,Books,Fiction,Harry Potter,2,500,0.0,80.37,888.58,996.36,UPI,Gold,Pending,1.0,9,3,2023
ORD663996,CUST7767,Customer_CUST7767,Male,26,Indore,Madhya Pradesh,India,Central,2023-02-20,2023-02-24,Books,Comics,Deep Work,3,300,0.13,168.58,970.71,784.56,Net Banking,Premium,Delivered,1.0,2,1,2023
ORD146317,CUST5586,Customer_CUST5586,Male,46,Kolkata,West Bengal,India,East,2022-07-27,2022-08-03,Home & Kitchen,Appliances,Wall Art,5,10000,0.11,6087.09,1874.93,44455.44,UPI,Gold,Delivered,1.0,7,3,2022
ORD134198,CUST7506,Customer_CUST7506,Female,18,Mumbai,Maharashtra,India,West,2023-12-03,2023-12-13,Clothing,Women's Wear,Polo Shirt,3,2000,0.09,349.59,1236.08,5460.37,Debit Card,Silver,Delivered,5.0,12,4,2023
ORD721626,CUST5611,Customer_CUST5611,Male,43,Mumbai,Maharashtra,India,West,2022-06-16,2022-06-24,Clothing,Kids' Wear,Adidas Shoes,5,1500,0.07,394.3,1971.18,6968.65,Net Banking,Premium,Cancelled,5.0,6,2,2022
ORD828533DUP,CUST5626,Customer_CUST5626,Female,51,Bangalore,Karnataka,India,South,2023-11-27,2023-11-30,Clothing,Kids' Wear,Nike T-Shirt,1,1000,0.06,163.82,432.79,940.66,Cash on Delivery,Premium,Pending,3.0,11,4,2023
ORD814710,CUST6632,Customer_CUST6632,Female,18,Mumbai,Maharashtra,India,West,2023-06-26,2023-07-03,Clothing,Men's Wear,Winter Jacket,1,2000,0.23,334.28,367.15,1530.25,Cash on Delivery,Regular,Delivered,1.0,6,2,2023
ORD538125,CUST8932,Customer_CUST8932,Male,41,Hyderabad,Telangana,India,South,2022-08-06,2022-08-08,Sports & Outdoors,Team Sports,Running Shoes,4,500,0.27,191.46,1071.85,1459.11,Cash on Delivery,Gold,Pending,1.0,8,3,2022
ORD288269,CUST5306,Customer_CUST5306,Male,18,Kolkata,West Bengal,India,East,2022-08-03,2022-08-11,Clothing,Men's Wear,Polo Shirt,2,300,0.02,126.34,587.01,588.22,Debit Card,Premium,Cancelled,5.0,8,3,2022
ORD130854,CUST6049,Customer_CUST6049,Female,20,Delhi,Delhi,India,North,2024-11-21,2024-11-28,Home & Kitchen,Decor,Sofa Set,2,3000,0.19,1100.61,288.42,4836.35,Credit Card,Silver,Cancelled,1.0,11,4,2024
ORD656793,CUST3029,Customer_CUST3029,Female,54,Jaipur,Rajasthan,India,North,2022-01-06,2022-01-09,Books,Non-Fiction,1984,5,300,0.13,253.84,1618.12,1304.02,Credit Card,Premium,Delivered,3.0,1,1,2022
ORD491564,CUST8212,Customer_CUST8212,Female,18,Kolkata,West Bengal,India,East,2023-05-22,2023-05-23,Home & Kitchen,Cookware,Wall Art,3,2000,0.24,380.71,159.32,4565.13,Net Banking,Regular,Pending,3.0,5,2,2023
ORD528122,CUST6015,Customer_CUST6015,Female,28,Chennai,Tamil Nadu,India,South,2022-09-04,2022-09-11,Clothing,Men's Wear,Winter Jacket,1,1000,0.1,172.94,111.75,903.73,Net Banking,Silver,Cancelled,3.0,9,3,2022
ORD764440,CUST4822,Customer_CUST4822,Male,34,Kolkata,West Bengal,India,East,2022-05-18,2022-05-25,Sports & Outdoors,Outdoor Gear,Tent,3,500,0.14,120.99,880.45,1294.69,Cash on Delivery,Premium,Returned,2.0,5,2,2022
