Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin,Shipping_Cost,Payment_Method,Customer_Segment,Delivery_Status,Rating,Processing_Days,Month,Quarter,Year
ORD373669,CUST5806,Customer_CUST5806,Female,35,Delhi,Delhi,India,North,2023-08-27,2023-09-03,Electronics,Smartphones,iPhone 14,4,30000,0.09,109200.0,20585.53,0.18851217948717947,1426.91,UPI,Regular,Returned,2.0,7,8,3,2023
ORD265488,CUST6451,Customer_CUST6451,Female,42,Delhi,Delhi,India,North,2022-11-25,2022-11-30,Home & Kitchen,Appliances,Bed Sheets,5,10000,0.01,49500.0,8729.34,0.17635030303030302,1693.58,Debit Card,Premium,Returned,3.0,5,11,4,2022
ORD706299,CUST3277,Customer_CUST3277,Male,52,Bangalore,Karnataka,India,South,2022-01-01,2022-01-05,Electronics,Smartphones,Dell XPS,4,70000,0.1,252000.0,43338.14900000001,0.1719767817460318,240.97,Debit Card,Gold,Pending,3.0,4,1,1,2022
ORD359332,CUST5496,Customer_CUST5496,Male,22,Hyderabad,Telangana,India,South,2024-04-23,2024-04-28,Electronics,Smartphones,Dell XPS,2,50000,0.13,87000.0,20624.05,0.2370580459770115,258.97,COD,Premium,Delivered,5.0,5,4,2,2024
ORD623946DUP,CUST9218,Customer_CUST9218,Male,46,Hyderabad,Telangana,India,South,2024-11-16,2024-11-26,Sports & Outdoors,Camping,Mountain Bike,3,2500,0.25,5625.0,1153.15,0.20500444444444446,381.74,Credit Card,Gold,Returned,5.0,10,11,4,2024
ORD660214,CUST6155,Customer_CUST6155,Male,47,Indore,Madhya Pradesh,India,Central,2024-06-17,2024-06-22,Electronics,Tablets,iPad Air,3,50000,0.08,138000.0,17963.23,0.13016833333333333,962.93,Debit Card,Silver,Delivered,5.0,5,6,2,2024
ORD653753,CUST8158,Customer_CUST8158,Male,34,Lucknow,Uttar Pradesh,India,North,2023-03-25,2023-03-29,Sports & Outdoors,Team Sports,Tent,3,2500,0.05,7125.0,889.86,0.12489263157894737,484.9,COD,Silver,Delivered,3.0,4,3,1,2023
ORD414475,CUST4039,Customer_CUST4039,Female,26,Indore,Madhya Pradesh,India,Central,2023-05-26,2023-05-29,Sports & Outdoors,Camping,Football,2,500,0.04,960.0,57.8,0.06020833333333333,925.64,Debit Card,Silver,Pending,4.0,3,5,2,2023
ORD988993,CUST6608,Customer_CUST6608,Female,30,Mumbai,Maharashtra,India,West,2024-12-08,2024-12-14,Books,Children,The Alchemist,2,1000,0.04,1920.0,351.78,0.18321874999999999,383.07,COD,Silver,Cancelled,3.0,6,12,4,2024
ORD696580,CUST8504,Customer_CUST8504,Female,31,Bangalore,Karnataka,India,South,2023-04-10,2023-04-16,Sports & Outdoors,Outdoor Gear,Tent,3,1000,0.25,2250.0,222.01,0.09867111111111111,729.96,Credit Card,Gold,Cancelled,4.0,6,4,2,2023
ORD446543,CUST7212,Customer_CUST7212,Female,18,Delhi,Delhi,India,North,2022-11-17,2022-11-22,Sports & Outdoors,Fitness,Yoga Mat,1,2500,0.15,2125.0,454.42,0.21384470588235294,336.79,Credit Card,Silver,Delivered,4.0,5,11,4,2022
ORD124051,CUST2334,Customer_CUST2334,Male,38,Delhi,Delhi,India,North,2024-02-24,2024-02-28,Books,Comics,Harry Potter,5,500,0.06,2350.0,180.03,0.07660851063829788,512.24,Debit Card,Gold,Delivered,2.0,4,2,1,2024
ORD150041,CUST2042,Customer_CUST2042,Male,41,Kolkata,West Bengal,India,East,2022-02-01,2022-02-09,Home & Kitchen,Bedding,Bed Sheets,4,3000,0.13,10440.0,1373.3,0.13154214559386973,591.98,Credit Card,Regular,Delivered,5.0,8,2,1,2022
ORD762049,CUST5344,Customer_CUST5344,Male,41,Mumbai,Maharashtra,India,West,2024-06-13,2024-06-17,Sports & Outdoors,Camping,Running Shoes,4,3000,0.01,11880.0,1922.0,0.16178451178451178,1995.02,COD,Regular,Returned,4.0,4,6,2,2024
ORD900967,CUST5678,Customer_CUST5678,Male,23,Pune,Maharashtra,India,West,2022-12-16,2022-12-20,Books,Fiction,Harry Potter,1,500,0.01,495.0,63.51,0.1283030303030303,243.27,Net Banking,Regular,Delivered,5.0,4,12,4,2022
ORD785503,CUST8613,Customer_CUST8613,Female,53,Bangalore,Karnataka,India,South,2024-09-20,2024-09-21,Home & Kitchen,Furniture,Mixer Grinder,3,1500,0.13,3915.0,777.41,0.1985721583652618,1046.95,Debit Card,Premium,Pending,5.0,1,9,3,2024
ORD332610,CUST5588,Customer_CUST5588,Female,35,Hyderabad,Telangana,India,South,2023-04-04,2023-04-13,Electronics,Cameras,Fitbit Watch,4,50000,0.25,150000.0,32091.85,0.21394566666666665,570.01,UPI,Premium,Pending,2.0,9,4,2,2023
ORD852416,CUST3142,Customer_CUST3142,Female,34,Delhi,Delhi,India,North,2022-11-27,2022-11-30,Clothing,Men's Wear,Winter Jacket,5,2000,0.3,7000.0,1592.62,0.22751714285714283,850.16,Credit Card,Regular,Returned,5.0,3,11,4,2022
ORD770422,CUST4857,Customer_CUST4857,Male,39,Bangalore,Karnataka,India,South,2023-11-19,2023-11-28,Sports & Outdoors,Outdoor Gear,Yoga Mat,4,2500,0.02,9800.0,2165.74,0.22099387755102037,324.73,UPI,Gold,Pending,5.0,9,11,4,2023
ORD745483,CUST5863,Customer_CUST5863,Female,23,Ahmedabad,Gujarat,India,West,2023-03-09,2023-03-18,Sports & Outdoors,Fitness,Yoga Mat,2,800,0.24,1216.0,212.13,0.17444901315789474,846.12,Net Banking,Silver,Delivered,1.0,9,3,1,2023
ORD158874,CUST6861,Customer_CUST6861,Female,27,Jaipur,Rajasthan,India,North,2022-07-01,2022-07-06,Electronics,Accessories,Canon Camera,1,10000,0.17,8300.0,1349.69,0.1626132530120482,465.42,Credit Card,Premium,Cancelled,2.0,5,7,3,2022
ORD724387,CUST8221,Customer_CUST8221,Female,43,Delhi,Delhi,India,North,2024-11-08,2024-11-13,Home & Kitchen,Decor,Wall Art,3,3000,0.1,8100.0,1636.55,0.2020432098765432,536.69,Net Banking,Gold,Cancelled,5.0,5,11,4,2024
ORD495287,CUST2728,Customer_CUST2728,Female,42,Jaipur,Rajasthan,India,North,2022-02-06,2022-02-09,Electronics,Accessories,MacBook Pro,3,70000,0.09,191100.0,40403.36,0.21142522239665096,272.19,COD,Premium,Delivered,,3,2,1,2022
ORD546008,CUST9339,Customer_CUST9339,Female,38,Chennai,Tamil Nadu,India,South,2022-11-30,2022-12-07,Electronics,Cameras,Dell XPS,1,30000,0.19,24300.0,2602.9,0.10711522633744856,257.07,COD,Silver,Delivered,4.0,7,11,4,2022
ORD952345,CUST7550,Customer_CUST7550,Female,18,Lucknow,Uttar Pradesh,India,North,2024-02-21,2024-02-23,Electronics,Laptops,Canon Camera,3,70000,0.23,161700.0,9826.75,0.06077149041434756,541.3,Debit Card,Regular,Cancelled,3.0,2,2,1,2024
ORD942310,CUST6441,Customer_CUST6441,Male,46,Jaipur,Rajasthan,India,North,2023-02-24,2023-03-01,Clothing,Kids' Wear,Winter Jacket,4,300,0.0,1200.0,39.01,0.032508333333333334,1941.38,Net Banking,Gold,Cancelled,1.0,5,2,1,2023
ORD207122,CUST6945,Customer_CUST6945,Female,27,Hyderabad,Telangana,India,South,2024-03-07,2024-03-15,Books,Academic,Deep Work,5,1000,0.12,4400.0,970.04,0.22046363636363636,2476.9,Debit Card,Premium,Cancelled,4.0,8,3,1,2024
ORD849796,CUST5812,Customer_CUST5812,Male,29,Mumbai,Maharashtra,India,West,2022-12-04,2022-12-13,Sports & Outdoors,Camping,Football,3,500,0.05,1425.0,210.72,0.14787368421052632,210.36,COD,Regular,Returned,5.0,9,12,4,2022
ORD968190,CUST6657,Customer_CUST6657,Female,38,Hyderabad,Telangana,India,South,2022-09-27,2022-10-06,Home & Kitchen,Bedding,Mixer Grinder,4,2000,0.28,5760.0,691.6,0.12006944444444445,636.58,Credit Card,Premium,Pending,1.0,9,9,3,2022
ORD191941,CUST6926,Customer_CUST6926,Female,32,Pune,Maharashtra,India,West,2023-05-14,2023-05-23,Electronics,Laptops,Sony Headphones,1,10000,0.15,8500.0,618.59,0.07277529411764706,489.75,Credit Card,Premium,Cancelled,1.0,9,5,2,2023
ORD185500DUP,CUST4909,Customer_CUST4909,Female,40,Pune,Maharashtra,India,West,2022-02-13,2022-02-20,Sports & Outdoors,Outdoor Gear,Football,3,800,0.08,2208.0,396.74,0.17968297101449276,611.32,Net Banking,Premium,Pending,2.0,7,2,1,2022
ORD137433,CUST5967,Customer_CUST5967,Male,19,Chennai,Tamil Nadu,India,South,2023-12-16,2023-12-26,Sports & Outdoors,Team Sports,Tent,1,3000,0.13,2610.0,336.42,0.12889655172413794,407.8,Net Banking,Gold,Cancelled,2.0,10,12,4,2023
ORD841185,CUST6525,Customer_CUST6525,Male,35,Lucknow,Uttar Pradesh,India,North,2023-09-12,2023-09-14,Clothing,Accessories,Winter Jacket,2,500,0.29,710.0,69.18,0.09743661971830987,149.29,Net Banking,Premium,Delivered,1.0,2,9,3,2023
ORD416052,CUST9341,Customer_CUST9341,Male,18,Bangalore,Karnataka,India,South,2023-01-30,2023-02-08,Home & Kitchen,Cookware,Microwave Oven,5,10000,0.02,49000.0,3018.18,0.06159551020408163,1377.89,COD,Premium,Delivered,2.0,9,1,1,2023
ORD403238,CUST6966,Customer_CUST6966,Female,26,Ahmedabad,Gujarat,India,West,2023-11-28,2023-12-07,Sports & Outdoors,Team Sports,Mountain Bike,3,1000,0.15,2550.0,250.61,0.09827843137254902,723.95,UPI,Regular,Returned,2.0,9,11,4,2023
ORD694090,CUST9020,Customer_CUST9020,Male,32,Bangalore,Karnataka,India,South,2022-11-02,2022-11-11,Home & Kitchen,Furniture,Microwave Oven,2,5000,0.25,7500.0,874.18,0.11655733333333333,277.95,Debit Card,Gold,Returned,1.0,9,11,4,2022
ORD607054,CUST2795,Customer_CUST2795,Female,37,Chennai,Tamil Nadu,India,South,2022-08-03,2022-08-12,Clothing,Footwear,Adidas Shoes,1,500,0.2,400.0,32.6,0.0815,481.13,COD,Premium,Delivered,1.0,9,8,3,2022
ORD989746,CUST7538,Customer_CUST7538,Female,23,Indore,Madhya Pradesh,India,Central,2023-09-25,2023-09-26,Electronics,Cameras,Sony Headphones,2,50000,0.02,98000.0,9179.86,0.09367204081632653,727.36,Debit Card,Regular,Cancelled,1.0,1,9,3,2023
ORD459518,CUST7493,Customer_CUST7493,Female,27,Lucknow,Uttar Pradesh,India,North,2024-08-25,2024-08-31,Home & Kitchen,Bedding,Sofa Set,3,5000,0.19,12150.0,1822.08,0.14996543209876542,266.1,COD,Gold,Delivered,1.0,6,8,3,2024
ORD588678,CUST5981,Customer_CUST5981,Male,22,Hyderabad,Telangana,India,South,2023-10-27,2023-11-05,Home & Kitchen,Bedding,Microwave Oven,4,5000,0.13,17400.0,1358.39,0.07806839080459771,1879.3,Debit Card,Regular,Returned,1.0,9,10,4,2023
ORD240154,CUST4997,Customer_CUST4997,Female,22,Chennai,Tamil Nadu,India,South,2023-10-25,2023-11-02,Electronics,Laptops,iPhone 14,2,70000,0.21,110600.0,20322.34,0.18374629294755876,749.52,Debit Card,Gold,Delivered,5.0,8,10,4,2023
ORD372825,CUST3354,Customer_CUST3354,Female,44,Pune,Maharashtra,India,West,2022-05-15,2022-05-16,Clothing,Kids' Wear,Winter Jacket,4,2000,0.01,7920.0,599.77,0.07572853535353535,250.54,Credit Card,Silver,Returned,1.0,1,5,2,2022
ORD378657,CUST4808,Customer_CUST4808,Female,18,Pune,Maharashtra,India,West,2024-09-30,2024-10-09,Books,Comics,Deep Work,3,500,0.02,1470.0,212.84,0.14478911564625851,1055.78,Debit Card,Silver,Cancelled,2.0,9,9,3,2024
ORD238103,CUST4257,Customer_CUST4257,Female,42,Mumbai,Maharashtra,India,West,2024-03-27,2024-04-03,Home & Kitchen,Decor,Sofa Set,3,5000,0.25,11250.0,1083.9,0.09634666666666668,1250.74,Credit Card,Silver,Pending,1.0,7,3,1,2024
ORD797112,CUST7537,Customer_CUST7537,Male,18,Nagpur,Maharashtra,India,West,2022-05-05,2022-05-14,Clothing,Kids' Wear,Winter Jacket,2,2000,0.01,3960.0,313.36,0.07913131313131314,477.17,Credit Card,Regular,Pending,5.0,9,5,2,2022
ORD663778DUP,CUST4623,Customer_CUST4623,Female,19,Pune,Maharashtra,India,West,2023-01-26,2023-01-29,Books,Children,1984,4,300,0.02,1176.0,119.67,0.10176020408163265,420.29,UPI,Premium,Cancelled,5.0,3,1,1,2023
ORD301984,CUST3198,Customer_CUST3198,Male,41,Lucknow,Uttar Pradesh,India,North,2024-01-06,2024-01-11,Sports & Outdoors,Team Sports,Yoga Mat,5,2500,0.19,10125.0,2404.62,0.23749333333333333,1276.15,Debit Card,Gold,Delivered,3.0,5,1,1,2024
ORD865074,CUST6445,Customer_CUST6445,Male,39,Hyderabad,Telangana,India,South,2024-08-11,2024-08-14,Electronics,Cameras,iPhone 14,1,50000,0.19,40500.0,8563.22,0.2114375308641975,201.92,UPI,Regular,Pending,2.0,3,8,3,2024
ORD873324,CUST1414,Customer_CUST1414,Female,19,Nagpur,Maharashtra,India,West,2023-05-26,2023-06-04,Clothing,Kids' Wear,Winter Jacket,3,2000,0.3,4200.0,355.12,0.08455238095238095,1068.79,Net Banking,Silver,Pending,,9,5,2,2023
ORD626340,CUST2997,Customer_CUST2997,Male,28,Chennai,Tamil Nadu,India,South,2023-04-07,2023-04-08,Sports & Outdoors,Outdoor Gear,Running Shoes,1,3000,0.25,2250.0,476.63,0.21183555555555555,243.31,Debit Card,Regular,Pending,1.0,1,4,2,2023
ORD546955,CUST5991,Customer_CUST5991,Female,30,Kolkata,West Bengal,India,East,2024-08-16,2024-08-24,Electronics,Smartphones,Fitbit Watch,1,70000,0.05,66500.0,11776.24,0.17708631578947368,311.91,Net Banking,Gold,Pending,2.0,8,8,3,2024
ORD963292,CUST1320,Customer_CUST1320,Male,52,Pune,Maharashtra,India,West,2023-01-10,2023-01-13,Clothing,Women's Wear,Adidas Shoes,3,500,0.19,1215.0,98.45,0.08102880658436214,591.46,Debit Card,Silver,Pending,1.0,3,1,1,2023
ORD478947,CUST5819,Customer_CUST5819,Female,49,Ahmedabad,Gujarat,India,West,2022-11-13,2022-11-16,Sports & Outdoors,Team Sports,Running Shoes,1,800,0.03,776.0,144.61,0.18635309278350518,200.87,UPI,Gold,Cancelled,1.0,3,11,4,2022
ORD985945,CUST3711,Customer_CUST3711,Male,32,Hyderabad,Telangana,India,South,2024-07-08,2024-07-10,Electronics,Cameras,iPad Air,3,50000,0.27,109500.0,20193.88,0.18441899543378995,1134.26,COD,Gold,Pending,4.0,2,7,3,2024
ORD849455,CUST6978,Customer_CUST6978,Female,57,Lucknow,Uttar Pradesh,India,North,2022-04-11,2022-04-19,Home & Kitchen,Appliances,Wall Art,4,3000,0.04,11520.0,587.83,0.05102690972222223,869.98,COD,Gold,Delivered,2.0,8,4,2,2022
ORD338815,CUST1125,Customer_CUST1125,Female,36,Hyderabad,Telangana,India,South,2024-02-25,2024-03-01,Books,Children,Harry Potter,3,200,0.17,498.0,83.34,0.16734939759036147,1135.73,UPI,Regular,Cancelled,4.0,5,2,1,2024
ORD256453,CUST8783,Customer_CUST8783,Male,43,Pune,Maharashtra,India,West,2023-08-14,2023-08-18,Clothing,Footwear,Nike T-Shirt,2,500,0.07,930.0,57.09,0.06138709677419355,683.98,COD,Gold,Delivered,5.0,4,8,3,2023
ORD709273DUP,CUST7986,Customer_CUST7986,Male,38,Pune,Maharashtra,India,West,2024-07-21,2024-07-22,Clothing,Men's Wear,Levi's Jeans,3,300,0.09,819.0,164.72,0.20112332112332112,1066.99,UPI,Premium,Returned,5.0,1,7,3,2024
ORD289071,CUST1519,Customer_CUST1519,Female,51,Chennai,Tamil Nadu,India,South,2023-02-09,2023-02-11,Books,Children,Atomic Habits,2,300,0.27,438.0,40.4,0.09223744292237443,129.42,Net Banking,Premium,Cancelled,4.0,2,2,1,2023
ORD935683,CUST3180,Customer_CUST3180,Male,62,Chennai,Tamil Nadu,India,South,2022-12-13,2022-12-18,Home & Kitchen,Decor,Sofa Set,1,3000,0.02,2940.0,399.91,0.13602380952380952,66.73,Credit Card,Gold,Returned,3.0,5,12,4,2022
ORD943613,CUST3828,Customer_CUST3828,Female,25,Chennai,Tamil Nadu,India,South,2023-07-02,2023-07-07,Home & Kitchen,Bedding,Wall Art,1,2000,0.15,1700.0,404.96,0.23821176470588235,100.4,Credit Card,Regular,Cancelled,1.0,5,7,3,2023
ORD701156,CUST4375,Customer_CUST4375,Male,34,Hyderabad,Telangana,India,South,2022-08-12,2022-08-14,Home & Kitchen,Appliances,Sofa Set,1,10000,0.09,9100.0,2054.6,0.22578021978021978,288.4,Credit Card,Gold,Cancelled,,2,8,3,2022
ORD358201,CUST1750,Customer_CUST1750,Male,56,Mumbai,Maharashtra,India,West,2023-03-12,2023-03-20,Electronics,Cameras,Fitbit Watch,1,30000,0.02,29400.0,6235.66,0.21209727891156463,343.99,Debit Card,Regular,Cancelled,5.0,8,3,1,2023
ORD960608,CUST6812,Customer_CUST6812,Female,54,Lucknow,Uttar Pradesh,India,North,2024-12-03,2024-12-13,Home & Kitchen,Furniture,Wall Art,3,10000,0.12,26400.0,3410.5,0.12918560606060606,1125.44,Debit Card,Gold,Returned,4.0,10,12,4,2024
ORD589859,CUST3604,Customer_CUST3604,Male,29,Mumbai,Maharashtra,India,West,2022-12-12,2022-12-18,Clothing,Accessories,Adidas Shoes,3,300,0.12,792.0,109.01,0.1376388888888889,287.1,COD,Premium,Cancelled,2.0,6,12,4,2022
ORD963149DUP,CUST9179,Customer_CUST9179,Female,18,Jaipur,Rajasthan,India,North,2024-10-26,2024-11-04,Clothing,Accessories,Adidas Shoes,4,2000,0.15,6800.0,920.66,0.13539117647058824,1874.36,Net Banking,Regular,Pending,4.0,9,10,4,2024
ORD531452,CUST4774,Customer_CUST4774,Female,37,Hyderabad,Telangana,India,South,2022-04-07,2022-04-11,Books,Children,Harry Potter,2,150,0.08,276.0,33.48,0.12130434782608694,605.93,Debit Card,Gold,Delivered,3.0,4,4,2,2022
ORD722633,CUST4152,Customer_CUST4152,Male,42,Mumbai,Maharashtra,India,West,2024-04-11,2024-04-17,Sports & Outdoors,Camping,Yoga Mat,1,3000,0.29,2130.0,427.61,0.20075586854460095,275.69,Credit Card,Regular,Cancelled,2.0,6,4,2,2024
ORD692259,CUST6716,Customer_CUST6716,Male,40,Kolkata,West Bengal,India,East,2024-09-26,2024-10-03,Clothing,Men's Wear,Winter Jacket,2,2000,0.2,3200.0,351.18,0.10974375,825.61,UPI,Premium,Cancelled,4.0,7,9,3,2024
ORD575984,CUST2405,Customer_CUST2405,Male,31,Bangalore,Karnataka,India,South,2022-11-05,2022-11-09,Sports & Outdoors,Cycling,Tent,2,800,0.13,1392.0,108.14,0.0776867816091954,677.41,COD,Regular,Pending,3.0,4,11,4,2022
ORD789092,CUST8516,Customer_CUST8516,Male,30,Chennai,Tamil Nadu,India,South,2023-06-09,2023-06-10,Home & Kitchen,Furniture,Mixer Grinder,1,10000,0.02,9800.0,1877.58,0.19158979591836733,369.69,Credit Card,Premium,Delivered,5.0,1,6,2,2023
ORD414134,CUST3493,Customer_CUST3493,Male,32,Chennai,Tamil Nadu,India,South,2023-05-19,2023-05-22,Home & Kitchen,Bedding,Mixer Grinder,1,5000,0.13,4350.0,1078.84,0.24800919540229882,272.93,UPI,Gold,Pending,5.0,3,5,2,2023
ORD731011,CUST6818,Customer_CUST6818,Male,33,Kolkata,West Bengal,India,East,2023-02-10,2023-02-19,Books,Fiction,Sapiens,3,1000,0.18,2460.0,270.52,0.10996747967479674,249.34,Debit Card,Regular,Delivered,4.0,9,2,1,2023
ORD554196,CUST3069,Customer_CUST3069,Male,24,Delhi,Delhi,India,North,2024-05-15,2024-05-24,Electronics,Smartphones,Sony Headphones,1,70000,0.07,65100.0,7391.9,0.1135468509984639,240.16,Net Banking,Silver,Returned,2.0,9,5,2,2024
ORD932321,CUST5715,Customer_CUST5715,Female,18,Lucknow,Uttar Pradesh,India,North,2024-03-16,2024-03-17,Electronics,Smartphones,Fitbit Watch,1,10000,0.01,9900.0,526.27,0.053158585858585856,179.78,Credit Card,Silver,Pending,3.0,1,3,1,2024
ORD700980,CUST1006,Customer_CUST1006,Male,51,Delhi,Delhi,India,North,2023-01-06,2023-01-07,Books,Academic,Sapiens,5,200,0.19,810.0,186.22,0.22990123456790124,2337.58,Net Banking,Regular,Returned,1.0,1,1,1,2023
ORD938287,CUST9990,Customer_CUST9990,Male,18,Pune,Maharashtra,India,West,2022-11-09,2022-11-13,Clothing,Women's Wear,Summer Dress,4,500,0.15,1700.0,385.18,0.2265764705882353,1965.25,COD,Premium,Delivered,4.0,4,11,4,2022
ORD765009,CUST3531,Customer_CUST3531,Female,35,Hyderabad,Telangana,India,South,2022-01-30,2022-02-07,Home & Kitchen,Bedding,Bed Sheets,1,2000,0.01,1980.0,311.95,0.15755050505050505,237.85,COD,Gold,Returned,2.0,8,1,1,2022
ORD444906,CUST5998,Customer_CUST5998,Female,33,Jaipur,Rajasthan,India,North,2022-04-18,2022-04-23,Sports & Outdoors,Team Sports,Mountain Bike,1,800,0.04,768.0,177.79,0.2314973958333333,361.56,Net Banking,Regular,Returned,4.0,5,4,2,2022
ORD470049,CUST2408,Customer_CUST2408,Female,42,Jaipur,Rajasthan,India,North,2022-03-26,2022-03-28,Electronics,Laptops,Sony Headphones,5,2000,0.27,7300.0,1299.77,0.17805068493150686,2260.12,Debit Card,Silver,Cancelled,5.0,2,3,1,2022
ORD345734,CUST5017,Customer_CUST5017,Female,35,Lucknow,Uttar Pradesh,India,North,2022-08-28,2022-09-05,Clothing,Accessories,Adidas Shoes,5,500,0.15,2125.0,282.53,0.13295529411764703,602.73,Debit Card,Regular,Pending,4.0,8,8,3,2022
ORD293724,CUST2477,Customer_CUST2477,Male,38,Pune,Maharashtra,India,West,2022-11-30,2022-12-02,Electronics,Cameras,iPhone 14,2,2000,0.2,3200.0,754.37,0.235740625,445.7,Debit Card,Premium,Delivered,4.0,2,11,4,2022
ORD682703,CUST7387,Customer_CUST7387,Female,29,Ahmedabad,Gujarat,India,West,2023-12-27,2023-12-28,Electronics,Accessories,iPhone 14,2,2000,0.09,3640.0,498.63,0.13698626373626374,643.69,COD,Regular,Pending,,1,12,4,2023
ORD240093,CUST1393,Customer_CUST1393,Female,21,Nagpur,Maharashtra,India,West,2022-07-24,2022-07-27,Sports & Outdoors,Fitness,Running Shoes,1,3000,0.02,2940.0,684.96,0.2329795918367347,60.86,UPI,Premium,Delivered,5.0,3,7,3,2022
ORD800527,CUST4340,Customer_CUST4340,Male,27,Mumbai,Maharashtra,India,West,2024-01-09,2024-01-12,Home & Kitchen,Cookware,Dining Table,4,3000,0.28,8640.0,773.71,0.08954976851851852,857.97,Debit Card,Silver,Returned,4.0,3,1,1,2024
ORD400261,CUST2354,Customer_CUST2354,Female,42,Ahmedabad,Gujarat,India,West,2022-04-20,2022-04-29,Sports & Outdoors,Camping,Tent,5,3000,0.08,13800.0,1634.56,0.1184463768115942,951.11,UPI,Premium,Pending,3.0,9,4,2,2022
ORD574183,CUST8862,Customer_CUST8862,Female,34,Bangalore,Karnataka,India,South,2024-06-11,2024-06-19,Electronics,Accessories,iPad Air,2,70000,0.01,138600.0,33378.44,0.24082568542568544,389.91,COD,Silver,Delivered,1.0,8,6,2,2024
ORD590652,CUST3311,Customer_CUST3311,Female,27,Ahmedabad,Gujarat,India,West,2024-03-19,2024-03-23,Electronics,Smartphones,Samsung Galaxy,4,70000,0.1,252000.0,43338.14900000001,0.1719767817460318,930.71,Credit Card,Regular,Delivered,1.0,4,3,1,2024
ORD287345,CUST4754,Customer_CUST4754,Male,35,Ahmedabad,Gujarat,India,West,2022-07-31,2022-08-04,Home & Kitchen,Cookware,Sofa Set,5,2000,0.3,7000.0,1476.09,0.21087,2453.42,UPI,Gold,Cancelled,3.0,4,7,3,2022
ORD849288,CUST8967,Customer_CUST8967,Female,22,Ahmedabad,Gujarat,India,West,2024-04-14,2024-04-15,Sports & Outdoors,Team Sports,Football,4,3000,0.25,9000.0,2121.4,0.23571111111111112,537.13,Debit Card,Regular,Delivered,4.0,1,4,2,2024
ORD193608,CUST6177,Customer_CUST6177,Male,39,Bangalore,Karnataka,India,South,2024-09-10,2024-09-11,Electronics,Cameras,Samsung Galaxy,4,30000,0.29,85200.0,20194.79,0.2370280516431925,1930.69,UPI,Silver,Cancelled,3.0,1,9,3,2024
ORD943276,CUST7696,Customer_CUST7696,Female,44,Lucknow,Uttar Pradesh,India,North,2022-04-09,2022-04-13,Clothing,Men's Wear,Levi's Jeans,2,300,0.18,492.0,51.42,0.10451219512195123,498.72,Credit Card,Regular,Delivered,1.0,4,4,2,2022
ORD302995,CUST2292,Customer_CUST2292,Female,55,Bangalore,Karnataka,India,South,2022-10-23,2022-10-26,Electronics,Cameras,MacBook Pro,5,50000,0.17,207500.0,12863.55,0.06199301204819277,836.09,Credit Card,Silver,Returned,1.0,3,10,4,2022
ORD171592,CUST4727,Customer_CUST4727,Female,25,Jaipur,Rajasthan,India,North,2024-05-04,2024-05-10,Sports & Outdoors,Team Sports,Mountain Bike,1,3000,0.29,2130.0,337.13,0.15827699530516431,228.09,COD,Premium,Cancelled,1.0,6,5,2,2024
ORD843181,CUST1657,Customer_CUST1657,Male,33,Bangalore,Karnataka,India,South,2023-02-26,2023-03-01,Clothing,Kids' Wear,Polo Shirt,5,1000,0.2,4000.0,320.16,0.08004,676.59,UPI,Gold,Cancelled,5.0,3,2,1,2023
ORD958690,CUST3719,Customer_CUST3719,Male,18,Indore,Madhya Pradesh,India,Central,2023-02-25,2023-02-26,Books,Fiction,1984,1,500,0.23,385.0,34.91,0.09067532467532467,95.72,Debit Card,Regular,Cancelled,2.0,1,2,1,2023
ORD267279,CUST5365,Customer_CUST5365,Female,22,Nagpur,Maharashtra,India,West,2023-12-22,2023-12-25,Sports & Outdoors,Camping,Football,3,51000,0.05,145350.0,20597.14,0.14170718954248365,1277.86,Net Banking,Regular,Returned,1.0,3,12,4,2023
